Date,Store ID,Product ID,Category,Region,Price,Discount,Cost,Competitor Pricing,Weather Condition,Seasonality,Holiday/Promotion,Month,Year,DayOfWeek,Units Sold,Units Ordered,Inventory Level,Revenue,Profit
2022-01-17,S009,P024,Toys,North,41.78,2.9,26.34,38.55,Snowy,Festival,0,1,2022,0,127,144,265,5152.18,1807.0
2022-01-17,S014,P031,Groceries,West,83.89,0.8,56.51,89.93,Cloudy,Normal,0,1,2022,0,40,41,81,3328.76,1068.36
2022-01-17,S020,P016,Groceries,South,78.74,21.8,50.71,73.22,Snowy,Normal,1,1,2022,0,73,82,156,4494.95,793.12
2022-01-17,S002,P029,Furniture,West,70.06,28.6,46.77,66.16,Sunny,Normal,1,1,2022,0,170,161,398,8503.88,552.98
2022-01-17,S004,P022,Groceries,South,55.46,0.2,34.19,50.56,Cloudy,Normal,0,1,2022,0,108,117,274,5977.7,2285.18
2022-01-17,S017,P006,Clothing,East,94.6,7.2,65.56,92.81,Rainy,Normal,0,1,2022,0,26,29,60,2282.51,577.95
2022-01-17,S015,P034,Clothing,East,35.05,18.8,20.6,33.32,Rainy,Normal,1,1,2022,0,36,42,51,1024.58,282.98
2022-01-17,S012,P015,Furniture,West,83.02,16.0,57.62,79.02,Snowy,Normal,1,1,2022,0,61,71,84,4253.94,739.12
2022-01-17,S014,P004,Toys,West,80.57,6.3,53.11,87.77,Sunny,Normal,0,1,2022,0,59,63,89,4454.15,1320.66
2022-01-17,S019,P035,Toys,West,16.56,5.2,9.7,18.02,Cloudy,Normal,0,1,2022,0,59,61,98,926.23,353.93
2022-01-17,S001,P034,Clothing,North,30.27,1.0,20.6,28.93,Snowy,Normal,0,1,2022,0,38,33,99,1138.76,355.96
2022-01-17,S009,P022,Groceries,North,56.31,28.9,34.19,53.77,Cloudy,Normal,1,1,2022,0,169,167,343,6766.15,988.04
2022-01-17,S015,P013,Groceries,East,76.14,14.6,44.85,78.45,Rainy,Normal,1,1,2022,0,149,155,332,9688.51,3005.86
2022-01-17,S017,P004,Toys,East,89.41,1.6,53.11,97.72,Snowy,Normal,0,1,2022,0,52,57,96,4574.93,1813.21
2022-01-17,S002,P025,Furniture,West,22.02,7.7,12.36,23.79,Sunny,Normal,0,1,2022,0,43,48,93,873.95,342.47
2022-01-17,S004,P022,Groceries,South,53.81,6.1,34.19,50.21,Sunny,Off-Season,0,1,2022,0,81,100,141,4092.73,1323.34
2022-01-18,S003,P025,Furniture,East,22.15,2.5,12.36,24.24,Sunny,Normal,0,1,2022,1,38,40,58,820.66,350.98
2022-01-18,S007,P037,Clothing,North,97.82,19.7,55.96,89.63,Cloudy,Normal,1,1,2022,1,84,84,129,6598.15,1897.51
2022-01-18,S013,P033,Toys,East,97.66,2.4,56.96,94.66,Snowy,Normal,0,1,2022,1,55,48,93,5242.39,2109.59
2022-01-18,S012,P013,Groceries,West,79.77,14.9,44.85,76.73,Cloudy,Normal,1,1,2022,1,109,102,190,7399.39,2510.74
2022-01-18,S001,P011,Furniture,North,78.66,6.3,62.33,82.96,Rainy,Normal,0,1,2022,1,43,45,92,3169.29,489.1
2022-01-18,S014,P036,Clothing,West,22.72,3.3,15.87,23.94,Cloudy,Festival,0,1,2022,1,101,101,246,2218.99,616.12
2022-01-18,S017,P030,Toys,East,95.37,5.8,65.73,101.06,Sunny,Normal,0,1,2022,1,93,80,176,8354.98,2242.09
2022-01-18,S011,P034,Clothing,East,32.32,3.8,20.6,33.5,Sunny,Off-Season,0,1,2022,1,24,21,45,746.2,251.8
2022-01-18,S010,P003,Clothing,North,98.62,14.2,62.41,108.07,Rainy,Off-Season,1,1,2022,1,92,92,204,7784.67,2042.95
2022-01-18,S018,P023,Electronics,North,105.44,9.5,63.94,103.99,Rainy,Off-Season,1,1,2022,1,24,21,35,2290.16,755.6
2022-01-18,S016,P029,Furniture,West,77.63,4.8,46.77,77.22,Cloudy,Normal,0,1,2022,1,74,88,149,5468.88,2007.9
2022-01-18,S011,P002,Furniture,East,14.7,5.8,10.87,13.32,Snowy,Festival,0,1,2022,1,137,141,296,1897.09,407.9
2022-01-18,S013,P032,Toys,East,55.24,14.5,39.21,50.57,Cloudy,Normal,1,1,2022,1,198,218,405,9351.58,1588.0
2022-01-19,S017,P026,Furniture,East,43.85,22.8,32.13,41.8,Snowy,Off-Season,1,1,2022,2,71,70,143,2403.51,122.28
2022-01-19,S012,P025,Furniture,West,19.75,2.0,12.36,18.11,Sunny,Normal,0,1,2022,2,27,24,46,522.58,188.86
2022-01-19,S013,P024,Toys,East,38.46,6.8,26.34,41.81,Sunny,Festival,0,1,2022,2,124,115,276,4444.75,1178.59
2022-01-19,S019,P012,Electronics,West,61.91,10.1,44.48,60.78,Sunny,Normal,1,1,2022,2,65,61,120,3617.71,726.51
2022-01-19,S011,P039,Furniture,East,34.32,2.9,18.22,33.53,Snowy,Normal,0,1,2022,2,33,28,77,1099.72,498.46
2022-01-19,S020,P017,Clothing,South,78.59,21.6,47.17,81.15,Snowy,Normal,1,1,2022,2,76,65,122,4682.71,1097.79
2022-01-19,S008,P003,Clothing,East,97.58,4.4,62.41,107.24,Cloudy,Normal,0,1,2022,2,41,42,96,3824.75,1265.94
2022-01-19,S011,P016,Groceries,East,68.13,13.6,50.71,66.09,Snowy,Off-Season,1,1,2022,2,72,79,155,4238.23,587.11
2022-01-19,S002,P015,Furniture,West,80.68,7.1,57.62,83.36,Cloudy,Normal,0,1,2022,2,90,83,143,6745.65,1559.85
2022-01-19,S012,P029,Furniture,West,69.25,0.9,46.77,76.03,Rainy,Normal,0,1,2022,2,66,64,138,4529.37,1442.55
2022-01-19,S012,P007,Toys,West,60.44,1.8,39.33,57.49,Cloudy,Normal,0,1,2022,2,94,82,240,5579.1,1882.08
2022-01-19,S015,P002,Furniture,East,16.03,25.5,10.87,16.01,Snowy,Normal,1,1,2022,2,129,117,214,1540.56,138.33
2022-01-19,S013,P005,Groceries,East,84.46,4.7,54.34,81.17,Sunny,Normal,0,1,2022,2,106,132,183,8531.98,2771.94
2022-01-20,S010,P018,Clothing,North,47.19,2.8,28.35,51.46,Cloudy,Normal,0,1,2022,3,74,89,184,3394.28,1296.38
2022-01-20,S013,P024,Toys,East,38.87,26.2,26.34,37.92,Rainy,Normal,1,1,2022,3,116,117,189,3327.58,272.14
2022-01-20,S004,P021,Toys,South,36.6,0.2,24.06,38.39,Snowy,Normal,0,1,2022,3,113,111,173,4127.53,1408.75
2022-01-20,S004,P012,Electronics,South,60.12,0.0,44.48,54.76,Snowy,Normal,0,1,2022,3,67,77,123,4028.04,1047.88
2022-01-20,S020,P005,Groceries,South,87.75,21.5,54.34,79.31,Rainy,Off-Season,1,1,2022,3,74,91,116,5097.4,1076.24
2022-01-20,S003,P015,Furniture,East,76.41,17.0,57.62,71.49,Snowy,Festival,1,1,2022,3,112,115,202,7103.07,649.63
2022-01-20,S006,P006,Clothing,West,97.33,1.6,65.56,95.16,Cloudy,Off-Season,0,1,2022,3,12,13,22,1149.27,362.55
2022-01-20,S016,P032,Toys,West,60.46,4.4,39.21,56.51,Rainy,Normal,0,1,2022,3,60,52,133,3467.99,1115.39
2022-01-20,S003,P025,Furniture,East,22.03,1.1,12.36,24.17,Rainy,Normal,0,1,2022,3,24,29,51,522.9,226.26
2022-01-20,S018,P017,Clothing,North,68.82,3.3,47.17,75.04,Cloudy,Festival,0,1,2022,3,46,43,117,3061.25,891.43
2022-01-20,S017,P027,Electronics,East,45.98,7.5,32.16,44.6,Sunny,Normal,0,1,2022,3,42,46,105,1786.32,435.6
2022-01-20,S001,P002,Furniture,North,15.5,2.1,10.87,14.75,Cloudy,Festival,0,1,2022,3,153,164,365,2321.7,658.59
2022-01-21,S018,P024,Toys,North,40.15,3.1,26.34,41.64,Snowy,Normal,0,1,2022,4,49,57,81,1906.36,615.7
2022-01-21,S001,P039,Furniture,North,33.27,4.9,18.22,35.86,Sunny,Off-Season,0,1,2022,4,28,31,50,885.91,375.75
2022-01-21,S010,P033,Toys,North,96.34,3.2,56.96,90.79,Snowy,Normal,0,1,2022,4,53,56,112,4942.63,1923.75
2022-01-21,S012,P012,Electronics,West,65.29,2.7,44.48,60.87,Rainy,Normal,0,1,2022,4,46,51,89,2922.25,876.17
2022-01-21,S009,P032,Toys,North,61.51,22.3,39.21,60.11,Sunny,Off-Season,1,1,2022,4,107,99,254,5113.88,918.41
2022-01-21,S013,P034,Clothing,East,31.46,3.0,20.6,29.65,Cloudy,Normal,0,1,2022,4,35,30,87,1068.07,347.07
2022-01-21,S018,P032,Toys,North,54.53,7.2,39.21,49.24,Snowy,Normal,0,1,2022,4,67,63,134,3390.46,763.39
2022-01-21,S011,P009,Electronics,East,29.91,2.0,17.02,29.12,Snowy,Normal,0,1,2022,4,91,96,232,2667.37,1118.55
2022-01-21,S003,P031,Groceries,East,85.66,6.2,56.51,81.28,Snowy,Normal,0,1,2022,4,40,47,65,3213.96,953.56
2022-01-22,S010,P003,Clothing,North,96.42,22.5,62.41,87.49,Cloudy,Off-Season,1,1,2022,5,90,87,205,6725.3,1108.4
2022-01-22,S012,P014,Electronics,West,93.71,6.9,70.9,91.11,Rainy,Festival,0,1,2022,5,130,116,244,11341.72,2124.72
2022-01-22,S010,P001,Toys,North,34.56,6.0,20.89,35.48,Sunny,Off-Season,0,1,2022,5,30,26,46,974.59,347.89
2022-01-22,S015,P008,Clothing,East,70.67,1.5,42.41,66.12,Snowy,Off-Season,0,1,2022,5,75,71,133,5220.75,2040.0
2022-01-22,S007,P018,Clothing,North,43.21,5.9,28.35,41.76,Cloudy,Normal,0,1,2022,5,81,74,178,3293.51,997.16
2022-01-22,S010,P026,Furniture,North,46.59,7.7,32.13,42.39,Sunny,Normal,0,1,2022,5,93,108,217,3999.24,1011.15
2022-01-22,S020,P018,Clothing,South,43.62,21.3,28.35,41.68,Sunny,Normal,1,1,2022,5,97,119,167,3329.91,579.96
2022-01-22,S002,P031,Groceries,West,88.28,2.8,56.51,93.45,Sunny,Normal,0,1,2022,5,41,40,66,3518.13,1201.22
2022-01-22,S018,P027,Electronics,North,49.23,7.5,32.16,45.29,Rainy,Off-Season,0,1,2022,5,19,18,30,865.22,254.18
2022-01-22,S007,P002,Furniture,North,15.55,4.3,10.87,15.71,Snowy,Normal,0,1,2022,5,95,108,193,1413.73,381.08
2022-01-22,S013,P002,Furniture,East,16.13,7.2,10.87,17.7,Rainy,Normal,1,1,2022,5,171,157,421,2559.64,700.87
2022-01-23,S014,P040,Electronics,West,62.82,2.2,45.13,68.24,Cloudy,Normal,0,1,2022,6,136,150,211,8355.56,2217.88
2022-01-23,S007,P014,Electronics,North,96.01,6.1,70.9,88.27,Sunny,Off-Season,0,1,2022,6,57,57,127,5138.74,1097.44
2022-01-23,S019,P008,Clothing,West,73.08,7.2,42.41,75.43,Cloudy,Off-Season,0,1,2022,6,33,34,66,2238.0,838.47
2022-01-23,S005,P009,Electronics,South,28.18,15.1,17.02,29.17,Sunny,Normal,1,1,2022,6,137,141,260,3277.7,945.96
2022-01-23,S015,P025,Furniture,East,22.03,8.0,12.36,21.05,Sunny,Festival,0,1,2022,6,66,74,95,1337.66,521.9
2022-01-23,S020,P036,Clothing,South,25.53,20.6,15.87,24.74,Snowy,Normal,1,1,2022,6,93,92,162,1885.19,409.28
2022-01-23,S014,P022,Groceries,West,56.24,8.7,34.19,50.97,Cloudy,Normal,1,1,2022,6,179,190,397,9191.13,3071.12
2022-01-23,S003,P009,Electronics,East,27.57,28.0,17.02,25.27,Snowy,Normal,1,1,2022,6,102,120,206,2024.74,288.7
2022-01-23,S016,P033,Toys,West,92.43,4.3,56.96,93.54,Rainy,Off-Season,0,1,2022,6,25,21,49,2211.39,787.39
2022-01-23,S016,P015,Furniture,West,76.24,3.8,57.62,69.03,Sunny,Normal,0,1,2022,6,57,55,124,4180.54,896.2
2022-01-24,S011,P019,Groceries,East,19.18,27.1,10.38,19.81,Cloudy,Off-Season,1,1,2022,0,64,65,148,894.86,230.54
2022-01-24,S001,P004,Toys,North,85.35,6.4,53.11,86.0,Sunny,Normal,1,1,2022,0,66,65,86,5272.58,1767.32
2022-01-24,S013,P011,Furniture,East,88.39,1.0,62.33,96.0,Cloudy,Festival,0,1,2022,0,111,128,195,9713.18,2794.55
2022-01-24,S005,P039,Furniture,South,33.39,18.6,18.22,32.22,Sunny,Normal,1,1,2022,0,59,56,121,1603.59,528.61
2022-01-24,S009,P003,Clothing,North,89.98,4.9,62.41,81.74,Sunny,Normal,0,1,2022,0,98,101,174,8385.96,2269.78
2022-01-24,S001,P031,Groceries,North,90.23,6.3,56.51,93.8,Cloudy,Normal,1,1,2022,0,30,32,52,2536.37,841.07
2022-01-25,S008,P017,Clothing,East,69.69,5.8,47.17,67.83,Sunny,Normal,0,1,2022,1,38,37,85,2494.62,702.16
2022-01-25,S011,P038,Furniture,East,60.76,20.4,36.76,65.01,Rainy,Normal,1,1,2022,1,109,104,273,5271.78,1264.94
2022-01-25,S015,P024,Toys,East,41.55,0.9,26.34,40.18,Snowy,Off-Season,0,1,2022,1,50,50,76,2058.8,741.8
2022-01-25,S007,P007,Toys,North,60.38,2.5,39.33,57.97,Sunny,Normal,0,1,2022,1,108,116,170,6358.01,2110.37
2022-01-25,S014,P040,Electronics,West,72.66,28.7,45.13,65.61,Cloudy,Off-Season,1,1,2022,1,117,100,249,6061.37,781.16
2022-01-25,S011,P032,Toys,East,56.55,7.7,39.21,57.01,Snowy,Off-Season,0,1,2022,1,67,67,117,3497.11,870.04
2022-01-25,S011,P034,Clothing,East,35.01,2.7,20.6,36.68,Snowy,Off-Season,0,1,2022,1,19,21,37,647.23,255.83
2022-01-25,S005,P033,Toys,South,101.78,3.8,56.96,102.49,Snowy,Normal,0,1,2022,1,35,34,50,3426.93,1433.33
2022-01-25,S016,P017,Clothing,West,76.73,21.7,47.17,75.77,Sunny,Festival,1,1,2022,1,78,95,201,4686.21,1006.95
2022-01-25,S005,P007,Toys,South,61.04,5.6,39.33,62.44,Sunny,Off-Season,0,1,2022,1,70,83,141,4033.52,1280.42
2022-01-25,S002,P004,Toys,West,79.72,5.0,53.11,83.89,Cloudy,Normal,0,1,2022,1,58,71,108,4392.57,1312.19
2022-01-25,S018,P034,Clothing,North,30.76,5.1,20.6,29.62,Rainy,Normal,0,1,2022,1,18,22,27,525.44,154.64
2022-01-25,S010,P025,Furniture,North,21.85,7.9,12.36,21.9,Rainy,Normal,1,1,2022,1,42,46,106,845.2,326.08
2022-01-25,S003,P001,Toys,East,38.14,3.1,20.89,39.16,Cloudy,Normal,0,1,2022,1,29,32,44,1071.77,465.96
2022-01-25,S018,P019,Groceries,North,19.65,6.8,10.38,21.18,Snowy,Off-Season,0,1,2022,1,27,26,66,494.47,214.21
2022-01-25,S010,P040,Electronics,North,67.0,6.9,45.13,70.72,Sunny,Normal,0,1,2022,1,81,70,151,5052.54,1397.01
2022-01-26,S011,P010,Groceries,East,27.69,0.2,20.07,26.13,Sunny,Normal,0,1,2022,2,32,38,55,884.31,242.07
2022-01-26,S002,P036,Clothing,West,25.62,4.2,15.87,26.42,Cloudy,Festival,0,1,2022,2,92,100,231,2258.04,798.0
2022-01-26,S001,P003,Clothing,North,93.45,5.2,62.41,91.85,Snowy,Off-Season,0,1,2022,2,47,54,112,4163.76,1230.49
2022-01-26,S001,P015,Furniture,North,80.02,5.9,57.62,87.43,Rainy,Normal,0,1,2022,2,46,54,87,3463.75,813.23
2022-01-26,S012,P031,Groceries,West,82.89,9.6,56.51,91.13,Sunny,Festival,1,1,2022,2,51,59,126,3821.56,939.55
2022-01-26,S014,P020,Furniture,West,63.05,20.0,44.46,59.55,Rainy,Normal,1,1,2022,2,33,37,77,1664.52,197.34
2022-01-26,S020,P006,Clothing,South,90.28,3.9,65.56,81.39,Snowy,Normal,0,1,2022,2,34,38,60,2949.81,720.77
2022-01-26,S020,P008,Clothing,South,72.44,5.1,42.41,77.77,Rainy,Normal,0,1,2022,2,87,76,114,5980.86,2291.19
2022-01-26,S018,P016,Groceries,North,78.18,6.5,50.71,79.23,Rainy,Normal,1,1,2022,2,32,39,82,2339.15,716.43
2022-01-26,S014,P029,Furniture,West,68.46,6.5,46.77,73.36,Rainy,Normal,1,1,2022,2,108,118,243,6913.09,1861.93
2022-01-26,S007,P014,Electronics,North,98.11,2.9,70.9,95.97,Rainy,Off-Season,0,1,2022,2,46,40,111,4382.18,1120.78
2022-01-26,S009,P026,Furniture,North,47.55,1.4,32.13,44.99,Snowy,Normal,0,1,2022,2,61,64,133,2859.94,900.01
2022-01-26,S002,P004,Toys,West,80.61,5.5,53.11,80.17,Snowy,Off-Season,0,1,2022,2,60,56,106,4570.59,1383.99
2022-01-26,S004,P019,Groceries,South,17.92,23.2,10.38,18.68,Rainy,Normal,1,1,2022,2,112,135,200,1541.41,378.85
2022-01-26,S013,P018,Clothing,East,48.74,6.5,28.35,51.82,Sunny,Festival,0,1,2022,2,125,108,193,5696.49,2152.74
2022-01-26,S016,P023,Electronics,West,99.69,28.3,63.94,100.97,Sunny,Off-Season,1,1,2022,2,32,36,60,2287.29,241.21
2022-01-26,S008,P010,Groceries,East,28.22,4.2,20.07,28.79,Cloudy,Normal,0,1,2022,2,17,15,37,459.59,118.4
2022-01-26,S012,P030,Toys,West,92.63,1.5,65.73,98.62,Cloudy,Normal,0,1,2022,2,62,71,156,5656.91,1581.65
2022-01-27,S015,P011,Furniture,East,79.68,0.5,62.33,87.04,Rainy,Normal,0,1,2022,3,53,58,85,4201.92,898.43
2022-01-27,S018,P009,Electronics,North,31.63,6.1,17.02,30.91,Snowy,Off-Season,0,1,2022,3,36,38,79,1069.22,456.5
2022-01-27,S014,P001,Toys,West,37.49,6.5,20.89,34.16,Snowy,Off-Season,0,1,2022,3,29,36,58,1016.54,410.73
2022-01-27,S009,P004,Toys,North,82.57,22.6,53.11,87.94,Rainy,Normal,1,1,2022,3,71,65,170,4537.55,766.74
2022-01-27,S003,P031,Groceries,East,80.8,26.5,56.51,84.6,Snowy,Festival,1,1,2022,3,89,107,214,5285.53,256.14
2022-01-27,S014,P023,Electronics,West,100.53,23.7,63.94,91.3,Snowy,Festival,1,1,2022,3,96,113,152,7363.62,1225.38
2022-01-27,S007,P025,Furniture,North,21.26,0.1,12.36,21.36,Rainy,Normal,0,1,2022,3,20,17,26,424.77,177.57
2022-01-28,S008,P009,Electronics,East,30.75,29.5,17.02,30.32,Snowy,Off-Season,1,1,2022,4,59,69,87,1279.05,274.87
2022-01-28,S011,P037,Clothing,East,85.99,1.1,55.96,89.52,Sunny,Normal,0,1,2022,4,78,70,130,6633.44,2268.56
2022-01-28,S012,P011,Furniture,West,79.4,6.1,62.33,75.33,Sunny,Festival,0,1,2022,4,68,58,173,5069.85,831.41
2022-01-28,S017,P010,Groceries,East,28.66,24.7,20.07,28.2,Snowy,Normal,1,1,2022,4,42,42,99,906.4,63.46
2022-01-28,S015,P004,Toys,East,80.94,18.9,53.11,85.3,Snowy,Normal,1,1,2022,4,99,106,151,6498.59,1240.7
2022-01-28,S008,P005,Groceries,East,89.37,5.4,54.34,82.52,Cloudy,Normal,0,1,2022,4,47,52,61,3973.57,1419.59
2022-01-28,S007,P010,Groceries,North,28.79,1.7,20.07,27.9,Snowy,Normal,0,1,2022,4,29,25,65,820.72,238.69
2022-01-28,S017,P016,Groceries,East,69.61,11.2,50.71,69.9,Rainy,Off-Season,1,1,2022,4,45,39,79,2781.62,499.67
2022-01-28,S020,P016,Groceries,South,73.16,6.3,50.71,72.84,Sunny,Normal,0,1,2022,4,50,61,116,3427.55,892.05
2022-01-28,S014,P008,Clothing,West,72.66,1.8,42.41,75.88,Cloudy,Normal,0,1,2022,4,71,71,117,5066.0,2054.89
2022-01-28,S006,P028,Clothing,West,89.03,28.3,58.63,89.04,Cloudy,Normal,1,1,2022,4,79,98,180,5042.93,411.16
2022-01-29,S012,P021,Toys,West,37.93,28.7,24.06,40.72,Snowy,Normal,1,1,2022,5,168,172,239,4543.41,501.33
2022-01-29,S002,P019,Groceries,West,18.17,19.0,10.38,19.01,Snowy,Normal,1,1,2022,5,172,208,374,2531.44,746.08
2022-01-29,S007,P039,Furniture,North,29.48,2.2,18.22,30.73,Rainy,Festival,0,1,2022,5,71,61,98,2047.03,753.41
2022-01-29,S012,P003,Clothing,West,101.24,7.4,62.41,93.48,Rainy,Festival,1,1,2022,5,153,168,359,14343.48,4794.75
2022-01-29,S006,P040,Electronics,West,71.84,7.0,45.13,73.44,Rainy,Festival,0,1,2022,5,165,157,403,11023.85,3577.4
2022-01-29,S011,P004,Toys,East,82.63,3.2,53.11,75.42,Snowy,Festival,0,1,2022,5,130,135,198,10398.16,3493.86
2022-01-29,S003,P040,Electronics,East,65.79,14.6,45.13,71.52,Sunny,Normal,1,1,2022,5,189,221,366,10618.9,2089.33
2022-01-29,S011,P001,Toys,East,33.88,6.2,20.89,37.19,Cloudy,Festival,0,1,2022,5,82,85,112,2605.91,892.93
2022-01-29,S002,P029,Furniture,West,76.89,7.5,46.77,78.33,Snowy,Festival,0,1,2022,5,141,170,326,10028.38,3433.81
2022-01-29,S007,P028,Clothing,North,84.11,10.2,58.63,84.62,Snowy,Off-Season,1,1,2022,5,121,138,264,9139.22,2044.99
2022-01-29,S007,P014,Electronics,North,101.59,4.4,70.9,103.8,Sunny,Normal,0,1,2022,5,76,94,121,7381.12,1992.72
2022-01-29,S003,P034,Clothing,East,31.62,0.2,20.6,34.77,Rainy,Normal,0,1,2022,5,33,31,71,1041.37,361.57
2022-01-29,S017,P001,Toys,East,38.7,4.1,20.89,40.76,Snowy,Festival,0,1,2022,5,68,68,94,2523.7,1103.18
2022-01-29,S003,P004,Toys,East,88.36,0.9,53.11,85.25,Sunny,Festival,0,1,2022,5,103,122,234,9019.17,3548.84
2022-01-29,S002,P003,Clothing,West,104.59,8.2,62.41,113.81,Sunny,Festival,1,1,2022,5,199,247,297,19106.71,6687.12
2022-01-30,S013,P007,Toys,East,67.73,0.5,39.33,72.82,Sunny,Off-Season,0,1,2022,6,80,74,170,5391.31,2244.91
2022-01-30,S006,P031,Groceries,West,89.01,11.8,56.51,92.7,Rainy,Normal,1,1,2022,6,35,41,72,2747.74,769.89
2022-01-30,S001,P004,Toys,North,88.73,3.7,53.11,93.91,Rainy,Normal,0,1,2022,6,48,44,94,4101.46,1552.18
2022-01-30,S009,P029,Furniture,North,78.05,2.5,46.77,81.47,Sunny,Festival,0,1,2022,6,144,164,286,10958.22,4223.34
2022-01-30,S018,P018,Clothing,North,48.16,1.6,28.35,46.5,Rainy,Festival,0,1,2022,6,83,92,148,3933.32,1580.27
2022-01-30,S016,P035,Toys,West,17.47,19.5,9.7,17.97,Sunny,Normal,1,1,2022,6,87,77,149,1223.51,379.61
2022-01-30,S007,P018,Clothing,North,47.12,29.3,28.35,46.39,Sunny,Normal,1,1,2022,6,110,130,244,3664.52,546.02
2022-01-30,S010,P005,Groceries,North,94.0,3.1,54.34,102.43,Rainy,Normal,0,1,2022,6,64,72,129,5829.5,2351.74
2022-01-30,S005,P022,Groceries,South,55.66,26.1,34.19,53.11,Snowy,Off-Season,1,1,2022,6,146,166,304,6005.38,1013.64
2022-01-30,S018,P028,Clothing,North,82.44,7.5,58.63,79.15,Sunny,Festival,0,1,2022,6,76,80,168,5795.53,1339.65
2022-01-31,S016,P018,Clothing,West,46.26,14.0,28.35,43.19,Cloudy,Off-Season,1,1,2022,0,49,42,94,1949.4,560.25
2022-01-31,S014,P014,Electronics,West,94.18,22.2,70.9,88.86,Snowy,Off-Season,1,1,2022,0,85,92,190,6228.12,201.62
2022-01-31,S015,P032,Toys,East,55.08,21.5,39.21,54.09,Cloudy,Normal,1,1,2022,0,129,156,251,5577.68,519.59
2022-01-31,S006,P015,Furniture,West,88.1,5.5,57.62,85.44,Sunny,Normal,0,1,2022,0,34,38,58,2830.65,871.57
2022-01-31,S012,P012,Electronics,West,65.67,0.8,44.48,68.81,Rainy,Off-Season,0,1,2022,0,42,42,106,2736.07,867.91
2022-01-31,S017,P015,Furniture,East,81.38,4.7,57.62,81.73,Snowy,Off-Season,0,1,2022,0,28,32,42,2171.54,558.18
2022-01-31,S015,P005,Groceries,East,83.5,0.1,54.34,90.6,Sunny,Normal,0,1,2022,0,64,74,111,5338.66,1860.9
2022-01-31,S016,P031,Groceries,West,90.16,7.0,56.51,98.5,Cloudy,Normal,0,1,2022,0,26,32,44,2180.07,710.81
2022-01-31,S011,P030,Toys,East,99.04,23.4,65.73,89.94,Rainy,Off-Season,1,1,2022,0,99,94,181,7510.6,1003.33
2022-01-31,S016,P009,Electronics,West,31.79,5.3,17.02,28.97,Sunny,Normal,0,1,2022,0,57,67,102,1715.99,745.85
2022-01-31,S013,P023,Electronics,East,112.68,24.7,63.94,120.64,Snowy,Normal,1,1,2022,0,44,38,92,3733.31,919.95
2022-01-31,S020,P035,Toys,South,18.45,5.8,9.7,17.92,Cloudy,Off-Season,0,1,2022,0,45,55,116,782.1,345.6
2022-01-31,S003,P005,Groceries,East,84.11,22.3,54.34,90.26,Sunny,Normal,1,1,2022,0,136,169,179,8888.07,1497.83
2022-01-31,S007,P039,Furniture,North,32.89,4.6,18.22,31.6,Rainy,Normal,0,1,2022,0,35,42,46,1098.2,460.5
2022-01-31,S017,P021,Toys,East,39.01,3.1,24.06,41.73,Rainy,Festival,0,1,2022,0,120,138,187,4536.08,1648.88
2022-02-01,S011,P017,Clothing,East,71.77,7.7,47.17,78.76,Sunny,Off-Season,1,2,2022,1,59,59,89,3908.38,1125.35
2022-02-01,S011,P010,Groceries,East,28.86,3.6,20.07,29.62,Rainy,Normal,0,2,2022,1,28,33,58,778.99,217.03
2022-02-01,S010,P036,Clothing,North,23.8,0.5,15.87,24.43,Rainy,Festival,0,2,2022,1,88,99,196,2083.93,687.37
2022-02-01,S019,P025,Furniture,West,21.95,7.5,12.36,20.04,Cloudy,Normal,0,2,2022,1,23,27,44,466.99,182.71
2022-02-01,S003,P010,Groceries,East,26.74,0.4,20.07,28.0,Sunny,Normal,0,2,2022,1,25,31,44,665.83,164.08
2022-02-01,S012,P039,Furniture,West,31.63,16.0,18.22,32.08,Snowy,Normal,1,2,2022,1,53,56,113,1408.17,442.51
2022-02-01,S009,P034,Clothing,North,30.96,4.1,20.6,30.24,Snowy,Off-Season,0,2,2022,1,25,27,37,742.27,227.27
2022-02-01,S020,P015,Furniture,South,82.35,5.8,57.62,82.0,Cloudy,Normal,0,2,2022,1,67,72,168,5197.44,1336.9
2022-02-01,S010,P025,Furniture,North,21.14,4.2,12.36,22.62,Sunny,Festival,0,2,2022,1,51,55,106,1032.86,402.5
2022-02-01,S004,P022,Groceries,South,56.94,7.2,34.19,58.18,Rainy,Off-Season,0,2,2022,1,106,121,260,5601.07,1976.93
2022-02-01,S018,P022,Groceries,North,59.55,6.1,34.19,60.57,Rainy,Festival,0,2,2022,1,99,106,133,5535.83,2151.02
2022-02-01,S017,P040,Electronics,East,63.5,3.8,45.13,60.55,Cloudy,Normal,0,2,2022,1,110,99,227,6719.57,1755.27
2022-02-01,S006,P001,Toys,West,33.87,2.7,20.89,37.25,Snowy,Normal,0,2,2022,1,36,39,75,1186.4,434.36
2022-02-01,S001,P013,Groceries,North,76.43,20.5,44.85,76.87,Cloudy,Festival,1,2,2022,1,202,194,495,12273.89,3214.19
2022-02-01,S009,P032,Toys,North,59.75,9.1,39.21,59.46,Rainy,Normal,1,2,2022,1,130,149,294,7060.66,1963.36
2022-02-02,S013,P016,Groceries,East,74.98,7.7,50.71,74.34,Cloudy,Festival,1,2,2022,2,123,150,308,8512.4,2275.07
2022-02-02,S020,P031,Groceries,South,89.05,22.7,56.51,90.57,Cloudy,Normal,1,2,2022,2,50,56,108,3441.78,616.28
